Date,Branch,Product,Category,Quantity,Unit_Price,Total_Sales,Salesperson
2025-02-18,Cairo,Towels,Household,3,38.1,114.30000000000001,Robert
2025-01-21,Cairo,Water,Beverages,9,55.16,496.43999999999994,Aaron
2025-06-18,Cairo,Bleach,Detergents,1,93.31,93.31,James
2025-05-18,Alexandria,Shampoo,Detergents,8,141.56,1132.48,Cesar
2025-05-05,Tanta,Knives,Household,8,30.57,244.56,Chelsea
2025-01-25,Alexandria,Cups,Household,4,107.95,431.8,Nicholas
2025-06-06,Alexandria,Pasta,Food,5,22.82,114.1,Scott
2025-01-01,Mansoura,Pasta,Food,8,112.14,897.12,Andrea
2025-05-06,Cairo,Shampoo,Detergents,9,22.36,201.24,Amy
2025-02-21,Alexandria,Soda,Beverages,7,111.42,779.94,Ebony
2025-03-05,Cairo,Bleach,Detergents,9,134.94,1214.46,James
2025-06-15,Alexandria,Rice,Food,6,149.39,896.3399999999999,Manuel
2025-03-05,Mansoura,Juice,Beverages,8,130.3,1042.4,Linda
2025-06-19,Alexandria,Water,Beverages,7,67.44,472.08,Katherine
2025-04-13,Cairo,Bleach,Detergents,6,53.93,323.58,Jerry
2025-04-03,Tanta,Shampoo,Detergents,2,22.92,45.84,Dawn
2025-01-09,Cairo,Tissue,Detergents,3,86.51,259.53000000000003,Stephen
2025-05-09,Cairo,Soap,Detergents,5,72.74,363.7,Alan
2025-01-15,Mansoura,Cups,Household,4,140.87,563.48,Kimberly
2025-04-28,Cairo,Juice,Beverages,2,140.23,280.46,Kevin
2025-04-02,Cairo,Knives,Household,2,66.49,132.98,Larry
2025-01-23,Cairo,Cups,Household,6,86.41,518.46,Hayley
2025-06-09,Tanta,Cups,Household,2,20.05,40.1,Kristin
2025-01-12,Tanta,Knives,Household,9,81.73,735.57,Carlos
2025-04-01,Cairo,Knives,Household,8,19.1,152.8,Julia
2025-01-10,Mansoura,Beef,Food,4,27.39,109.56,Sarah
2025-02-06,Alexandria,Rice,Food,6,74.42,446.52,Scott
2025-03-21,Alexandria,Soap,Detergents,8,81.47,651.76,Nicole
2025-06-03,Cairo,Tissue,Detergents,8,105.56,844.48,Stephanie
2025-03-21,Cairo,Beef,Food,7,40.12,280.84,Jackie
2025-05-13,Tanta,Chicken,Food,8,52.02,416.16,Jeffery
2025-06-09,Alexandria,Soap,Detergents,6,91.66,549.96,Phillip
2025-06-19,Mansoura,Pasta,Food,6,42.44,254.64,Amber
2025-03-22,Alexandria,Knives,Household,7,148.6,1040.2,Joann
2025-04-26,Cairo,Tissue,Detergents,9,125.09,1125.81,Peter
2025-02-08,Tanta,Chicken,Food,1,129.21,129.21,Tyrone
2025-02-01,Tanta,Shampoo,Detergents,1,36.98,36.98,Joshua
2025-06-07,Mansoura,Cheese,Food,5,66.81,334.05,Gloria
2025-02-07,Tanta,Towels,Household,1,88.62,88.62,Joshua
2025-03-19,Tanta,Pasta,Food,9,100.44,903.96,Emily
2025-06-08,Alexandria,Tissue,Detergents,2,52.53,105.06,Megan
2025-02-10,Cairo,Rice,Food,6,101.26,607.5600000000001,Victor
2025-03-15,Mansoura,Towels,Household,5,131.25,656.25,Andrea
2025-04-19,Alexandria,Tissue,Detergents,9,65.54,589.86,Amanda
2025-03-14,Alexandria,Beef,Food,7,66.47,465.28999999999996,Kelly
2025-01-09,Mansoura,Pasta,Food,3,33.71,101.13,Abigail
2025-05-06,Tanta,Soda,Beverages,5,130.27,651.35,Raymond
2025-02-10,Cairo,Plates,Household,5,96.43,482.15000000000003,Wesley
2025-01-13,Tanta,Knives,Household,8,130.47,1043.76,Cassandra
2024-12-30,Tanta,Rice,Food,6,95.33,571.98,Robert
2025-02-08,Cairo,Towels,Household,1,83.3,83.3,Aaron
2025-01-08,Mansoura,Bleach,Detergents,9,19.46,175.14000000000001,Michael
2025-02-06,Cairo,Towels,Household,9,83.1,747.9,Megan
2025-03-04,Mansoura,Shampoo,Detergents,5,89.74,448.7,Elijah
2025-02-04,Cairo,Shampoo,Detergents,5,95.16,475.79999999999995,Michael
2025-03-26,Mansoura,Coffee,Beverages,5,116.3,581.5,Matthew
2025-01-11,Cairo,Plates,Household,6,122.99,737.9399999999999,Jacqueline
2025-06-03,Alexandria,Tissue,Detergents,1,115.2,115.2,James
2025-03-04,Cairo,Cups,Household,4,107.37,429.48,Mark
2025-06-28,Tanta,Tea,Beverages,1,106.8,106.8,Megan
2025-01-14,Mansoura,Soda,Beverages,3,115.44,346.32,Gabrielle
2025-06-10,Cairo,Coffee,Beverages,5,37.05,185.25,Glenda
2025-06-03,Cairo,Pasta,Food,1,147.75,147.75,Daniel
2025-05-12,Mansoura,Water,Beverages,8,118.47,947.76,Autumn
2025-06-25,Alexandria,Coffee,Beverages,5,123.18,615.9000000000001,Robert
2025-01-29,Alexandria,Tea,Beverages,8,135.45,1083.6,Angela
2025-04-13,Tanta,Tea,Beverages,4,99.53,398.12,Cassandra
2025-03-28,Mansoura,Coffee,Beverages,1,134.26,134.26,Susan
2025-02-04,Alexandria,Pasta,Food,6,59.72,358.32,David
2025-01-03,Alexandria,Soda,Beverages,7,52.37,366.59,Aaron
2025-03-11,Cairo,Towels,Household,1,54.66,54.66,Colleen
2025-01-29,Alexandria,Towels,Household,5,134.51,672.55,Alexis
2025-06-23,Cairo,Soda,Beverages,5,111.05,555.25,Karen
2025-04-14,Mansoura,Soda,Beverages,4,92.18,368.72,Catherine
2025-03-17,Cairo,Soda,Beverages,5,112.42,562.1,Michelle
2025-03-24,Alexandria,Rice,Food,2,23.65,47.3,Jill
2025-04-02,Cairo,Towels,Household,9,33.86,304.74,Brandon
2025-04-16,Tanta,Plates,Household,9,25.44,228.96,Emily
2025-05-16,Alexandria,Bleach,Detergents,7,31.46,220.22,Deborah
2025-04-13,Tanta,Coffee,Beverages,4,122.58,490.32,Melissa
2025-03-26,Alexandria,Soda,Beverages,8,53.13,425.04,Samantha
2025-05-05,Mansoura,Rice,Food,8,143.85,1150.8,Megan
2025-05-27,Mansoura,Pasta,Food,7,26.41,184.87,Ashley
2025-02-04,Cairo,Water,Beverages,4,145.94,583.76,Diana
2025-06-16,Tanta,Juice,Beverages,1,45.18,45.18,Peter
2025-06-05,Tanta,Knives,Household,7,143.73,1006.1099999999999,Gina
2025-06-28,Tanta,Tea,Beverages,9,146.12,1315.08,William
2025-05-07,Tanta,Pasta,Food,4,113.9,455.6,Stephen
2025-03-15,Tanta,Tea,Beverages,5,142.41,712.05,Kelsey
2025-04-18,Cairo,Bleach,Detergents,3,33.01,99.03,Aaron
2025-06-20,Cairo,Knives,Household,9,99.22,892.98,John
2025-03-24,Cairo,Tea,Beverages,2,96.97,193.94,Michael
2025-04-04,Cairo,Cheese,Food,4,36.79,147.16,Allison
2025-03-07,Cairo,Cups,Household,8,37.77,302.16,Rhonda
2025-03-19,Cairo,Soap,Detergents,7,93.11,651.77,Jeffrey
2025-02-21,Alexandria,Beef,Food,3,142.52,427.56000000000006,Rebecca
2025-04-17,Tanta,Tea,Beverages,4,14.64,58.56,Catherine
2025-06-28,Cairo,Pasta,Food,7,22.41,156.87,Tabitha
2025-02-28,Mansoura,Cups,Household,3,135.14,405.41999999999996,Kevin
2025-02-14,Alexandria,Soap,Detergents,6,69.78,418.68,Ashley
2025-01-11,Cairo,Juice,Beverages,7,141.68,991.76,Tricia
2025-06-28,Alexandria,Beef,Food,2,36.58,73.16,Sean
2025-01-11,Tanta,Shampoo,Detergents,8,143.77,1150.16,Christy
2025-04-06,Tanta,Knives,Household,2,58.58,117.16,Paula
2025-04-28,Cairo,Tissue,Detergents,5,31.94,159.70000000000002,Veronica
2025-02-12,Cairo,Cups,Household,6,62.65,375.9,Brett
2025-06-09,Tanta,Towels,Household,2,143.63,287.26,Linda
2025-06-16,Mansoura,Water,Beverages,5,76.3,381.5,William
2025-04-29,Tanta,Bleach,Detergents,3,54.3,162.89999999999998,Troy
2025-06-02,Alexandria,Bleach,Detergents,4,15.33,61.32,Tasha
2025-01-15,Tanta,Beef,Food,5,139.91,699.55,Jack
2025-02-20,Alexandria,Rice,Food,4,147.27,589.08,Samuel
2025-05-30,Cairo,Bleach,Detergents,1,35.6,35.6,Adrienne
2025-05-07,Alexandria,Shampoo,Detergents,3,45.67,137.01,Margaret
2025-06-27,Alexandria,Cheese,Food,8,76.17,609.36,Mark
2025-03-22,Cairo,Bleach,Detergents,4,73.01,292.04,Shannon
2024-12-28,Alexandria,Beef,Food,9,102.97,926.73,Patricia
2025-06-16,Tanta,Cheese,Food,4,116.96,467.84,Susan
2025-02-28,Cairo,Water,Beverages,6,75.71,454.26,Taylor
2025-02-13,Alexandria,Pasta,Food,5,147.46,737.3000000000001,Jessica
2025-04-11,Cairo,Rice,Food,3,113.36,340.08,Beth
2025-04-15,Tanta,Cups,Household,3,111.51,334.53000000000003,Larry
2025-02-20,Alexandria,Shampoo,Detergents,2,81.26,162.52,Jamie
2025-06-15,Alexandria,Plates,Household,4,96.36,385.44,Jessica
2025-05-11,Alexandria,Shampoo,Detergents,5,81.78,408.9,David
2025-05-15,Cairo,Shampoo,Detergents,2,128.04,256.08,Jessica
2025-06-28,Alexandria,Chicken,Food,2,119.92,239.84,Rita
2025-04-08,Alexandria,Water,Beverages,5,72.88,364.4,Wendy
2025-02-02,Cairo,Water,Beverages,7,73.44,514.0799999999999,Kenneth
2025-02-04,Tanta,Shampoo,Detergents,8,42.42,339.36,Steven
2025-06-02,Tanta,Cups,Household,6,30.1,180.60000000000002,Wendy
2025-03-26,Mansoura,Soap,Detergents,2,134.75,269.5,Todd
2025-06-19,Mansoura,Soap,Detergents,1,121.86,121.86,Mary
2025-04-08,Cairo,Knives,Household,7,56.03,392.21000000000004,Kevin
2025-06-10,Cairo,Rice,Food,1,18.7,18.7,John
2025-04-07,Alexandria,Juice,Beverages,9,146.44,1317.96,Ashley
2025-01-17,Tanta,Beef,Food,5,143.57,717.8499999999999,David
2025-06-26,Tanta,Plates,Household,4,131.69,526.76,Alexander
2025-06-25,Alexandria,Beef,Food,9,136.08,1224.72,Jennifer
2025-02-02,Tanta,Cups,Household,4,62.95,251.8,Andrea
2025-06-27,Tanta,Cups,Household,3,81.89,245.67000000000002,Rachael
2025-04-21,Alexandria,Water,Beverages,1,144.44,144.44,Monique
2025-05-22,Cairo,Shampoo,Detergents,8,85.13,681.04,Keith
2025-04-23,Alexandria,Plates,Household,8,62.87,502.96,Karen
2025-01-13,Tanta,Soda,Beverages,6,74.29,445.74,Steven
2025-04-11,Alexandria,Soap,Detergents,5,59.82,299.1,Brenda
2025-06-10,Cairo,Tea,Beverages,9,110.23,992.07,Steven
2025-01-14,Alexandria,Soda,Beverages,7,16.35,114.45000000000002,Sarah
2025-04-29,Alexandria,Shampoo,Detergents,6,97.95,587.7,Kristen
2025-04-11,Alexandria,Juice,Beverages,6,108.35,650.0999999999999,Jeffrey
2025-02-27,Mansoura,Bleach,Detergents,4,115.53,462.12,Katherine
2025-03-05,Alexandria,Plates,Household,2,115.57,231.14,Michael
2025-03-29,Alexandria,Soda,Beverages,7,126.12,882.84,Christopher
2025-04-09,Tanta,Tissue,Detergents,7,68.64,480.48,John
2025-01-21,Mansoura,Pasta,Food,3,105.16,315.48,Autumn
2025-05-03,Tanta,Plates,Household,5,136.91,684.55,Christine
2025-01-16,Mansoura,Tissue,Detergents,4,12.8,51.2,Edgar
2025-01-29,Tanta,Cheese,Food,6,91.0,546.0,Joe
2025-03-26,Cairo,Knives,Household,3,128.86,386.58000000000004,Keith
2025-01-10,Tanta,Shampoo,Detergents,9,132.53,1192.77,Linda
2025-02-13,Alexandria,Soap,Detergents,8,114.58,916.64,Amanda
2025-05-12,Cairo,Beef,Food,5,110.38,551.9,Pam
2025-01-24,Cairo,Juice,Beverages,5,43.61,218.05,Alicia
2025-04-27,Mansoura,Coffee,Beverages,6,118.53,711.1800000000001,Daniel
2025-04-13,Alexandria,Cups,Household,7,79.04,553.2800000000001,Leslie
2025-04-20,Tanta,Cups,Household,6,134.15,804.9000000000001,William
2025-06-11,Mansoura,Pasta,Food,2,63.49,126.98,Ricky
2025-04-25,Tanta,Towels,Household,2,71.57,143.14,Edward
2025-04-17,Cairo,Towels,Household,1,50.25,50.25,Nina
2025-01-12,Tanta,Cups,Household,8,115.0,920.0,Kim
2025-03-03,Tanta,Chicken,Food,7,34.94,244.57999999999998,Catherine
2025-02-03,Mansoura,Tissue,Detergents,5,129.6,648.0,George
2025-06-01,Tanta,Pasta,Food,8,18.55,148.4,Todd
2025-01-19,Alexandria,Beef,Food,9,109.03,981.27,Chelsea
2025-05-27,Alexandria,Rice,Food,1,130.87,130.87,Dawn
2025-02-02,Alexandria,Towels,Household,9,73.46,661.14,Rachel
2025-06-11,Cairo,Pasta,Food,6,58.32,349.92,Anna
2025-04-03,Cairo,Cups,Household,5,101.72,508.6,Thomas
2025-01-03,Tanta,Shampoo,Detergents,8,122.23,977.84,Jessica
2025-06-20,Tanta,Knives,Household,3,21.29,63.87,Lauren
2025-03-18,Cairo,Shampoo,Detergents,1,65.41,65.41,Cassandra
2025-01-30,Cairo,Soda,Beverages,8,69.59,556.72,Catherine
2025-03-12,Tanta,Chicken,Food,8,118.64,949.12,Peter
2024-12-29,Cairo,Rice,Food,2,86.91,173.82,Kayla
2025-06-13,Cairo,Cups,Household,9,35.67,321.03000000000003,Amanda
2024-12-29,Alexandria,Soap,Detergents,8,111.0,888.0,Steven
2025-03-11,Alexandria,Cups,Household,3,91.28,273.84000000000003,Nancy
2025-04-13,Mansoura,Cheese,Food,6,55.4,332.4,Justin
2025-06-11,Alexandria,Chicken,Food,3,71.24,213.71999999999997,Christine
2025-06-14,Tanta,Beef,Food,1,61.6,61.6,Julie
2025-02-26,Alexandria,Tea,Beverages,6,148.03,888.1800000000001,George
2025-04-13,Tanta,Soap,Detergents,6,87.34,524.04,Jose
2025-01-23,Tanta,Juice,Beverages,6,80.56,483.36,Holly
2025-06-15,Tanta,Juice,Beverages,6,136.56,819.36,Nathan
2025-02-20,Cairo,Coffee,Beverages,4,37.29,149.16,Brandy
2025-01-11,Mansoura,Soap,Detergents,3,70.95,212.85000000000002,Jessica
2025-02-13,Alexandria,Plates,Household,7,31.07,217.49,Dwayne
2025-05-12,Alexandria,Tissue,Detergents,3,18.6,55.800000000000004,Ryan
2025-02-24,Mansoura,Coffee,Beverages,2,52.23,104.46,Samantha
2025-06-09,Mansoura,Chicken,Food,4,31.43,125.72,William
2025-06-10,Tanta,Water,Beverages,6,53.01,318.06,Randy
2025-05-06,Tanta,Pasta,Food,9,80.36,723.24,Susan
2025-05-03,Mansoura,Towels,Household,7,99.95,699.65,Rebecca
2025-03-24,Tanta,Chicken,Food,9,40.92,368.28000000000003,Rodney
2025-02-08,Tanta,Shampoo,Detergents,3,11.52,34.56,Joy
2025-04-17,Mansoura,Cheese,Food,1,132.26,132.26,Wendy
2025-06-22,Mansoura,Tissue,Detergents,2,16.55,33.1,Eric
2025-04-20,Tanta,Cups,Household,7,87.11,609.77,William
2025-06-02,Cairo,Bleach,Detergents,1,64.71,64.71,Lori
2025-04-27,Tanta,Chicken,Food,1,23.16,23.16,Annette
2025-02-27,Tanta,Knives,Household,1,41.57,41.57,Justin
2025-02-26,Cairo,Knives,Household,7,56.95,398.65000000000003,Andrew
2025-01-31,Tanta,Soap,Detergents,6,36.24,217.44,Gina
2025-05-19,Alexandria,Water,Beverages,7,84.79,593.5300000000001,Michael
2024-12-28,Cairo,Soap,Detergents,8,69.36,554.88,Michael
2025-06-14,Alexandria,Water,Beverages,4,62.12,248.48,Cindy
2025-02-15,Cairo,Cups,Household,6,35.64,213.84,Tara
2025-01-28,Alexandria,Rice,Food,3,53.8,161.39999999999998,Patrick
2025-03-26,Cairo,Soap,Detergents,3,89.17,267.51,Angela
2025-06-28,Alexandria,Beef,Food,8,94.86,758.88,Robert
2025-06-28,Mansoura,Soda,Beverages,4,148.38,593.52,Margaret
2025-06-26,Alexandria,Tea,Beverages,2,48.37,96.74,Angela
2025-02-18,Alexandria,Cheese,Food,3,132.88,398.64,Roger
2025-03-03,Cairo,Soda,Beverages,9,87.77,789.93,Arthur
2025-04-25,Cairo,Shampoo,Detergents,2,115.23,230.46,Michael
2025-01-18,Cairo,Knives,Household,2,117.9,235.8,Alexis
2025-01-04,Cairo,Soap,Detergents,9,143.34,1290.06,Erica
2025-06-10,Cairo,Rice,Food,4,98.2,392.8,Misty
2025-01-02,Tanta,Beef,Food,2,61.76,123.52,Mary
2025-05-10,Tanta,Juice,Beverages,4,85.2,340.8,Kimberly
2025-06-20,Tanta,Bleach,Detergents,8,68.13,545.04,John
2024-12-29,Tanta,Cups,Household,7,136.7,956.8999999999999,Alan
2025-02-01,Cairo,Tissue,Detergents,7,37.85,264.95,Malik
2025-05-08,Tanta,Cheese,Food,6,74.66,447.96,Grace
2025-05-23,Alexandria,Bleach,Detergents,2,63.24,126.48,Holly
2025-03-29,Tanta,Knives,Household,1,54.88,54.88,Jeanette
2025-06-11,Tanta,Shampoo,Detergents,9,85.75,771.75,Shannon
2025-02-23,Cairo,Plates,Household,1,57.24,57.24,Margaret
2025-02-06,Alexandria,Rice,Food,5,82.89,414.45,Daniel
2025-06-02,Tanta,Beef,Food,8,59.47,475.76,Patrick
2025-03-07,Tanta,Bleach,Detergents,3,14.15,42.45,Karen
2025-03-23,Alexandria,Tea,Beverages,2,105.07,210.14,Richard
2025-05-02,Mansoura,Shampoo,Detergents,7,58.42,408.94,Jonathan
2025-03-19,Alexandria,Plates,Household,6,94.35,566.0999999999999,Ashley
2025-02-13,Mansoura,Bleach,Detergents,6,19.5,117.0,Alan
2025-04-25,Mansoura,Soap,Detergents,2,64.09,128.18,Amy
2025-05-05,Tanta,Knives,Household,2,33.27,66.54,Yvonne
2025-05-31,Tanta,Beef,Food,9,24.81,223.29,Eugene
2025-04-04,Mansoura,Cheese,Food,9,70.62,635.58,Daniel
2025-03-31,Cairo,Chicken,Food,9,17.71,159.39000000000001,Benjamin
2025-01-10,Cairo,Water,Beverages,4,103.84,415.36,Sonia
2025-02-02,Cairo,Soda,Beverages,4,120.3,481.2,Steven
2025-03-04,Cairo,Pasta,Food,1,11.76,11.76,Erika
2025-01-14,Mansoura,Chicken,Food,4,142.29,569.16,Arthur
2025-01-03,Tanta,Cups,Household,4,29.34,117.36,John
2025-04-07,Tanta,Coffee,Beverages,8,113.05,904.4,Christine
2025-02-25,Cairo,Towels,Household,6,129.36,776.1600000000001,Christopher
2025-05-04,Tanta,Soap,Detergents,2,17.27,34.54,Andrew
2025-01-12,Cairo,Tissue,Detergents,1,143.31,143.31,Grace
2025-01-10,Tanta,Tissue,Detergents,8,11.93,95.44,Destiny
2025-04-24,Tanta,Tea,Beverages,9,124.1,1116.8999999999999,Alice
2025-06-21,Cairo,Soda,Beverages,1,136.63,136.63,Shawn
2025-01-31,Mansoura,Rice,Food,7,47.29,331.03,Beth
2025-03-05,Cairo,Coffee,Beverages,4,39.55,158.2,Nicholas
2025-02-16,Alexandria,Chicken,Food,1,27.63,27.63,Lance
2025-02-28,Cairo,Soap,Detergents,7,87.44,612.0799999999999,Teresa
2025-06-26,Tanta,Cups,Household,9,84.47,760.23,Kim
2025-04-05,Cairo,Towels,Household,8,93.65,749.2,Tina
2025-03-12,Tanta,Coffee,Beverages,1,69.4,69.4,Jesus
2025-02-27,Cairo,Plates,Household,8,48.64,389.12,Melissa
2025-04-29,Tanta,Rice,Food,5,45.64,228.2,Mason
2025-04-15,Alexandria,Cups,Household,9,132.68,1194.1200000000001,Amy
2025-01-02,Alexandria,Beef,Food,6,50.08,300.48,Sherry
2025-02-23,Tanta,Shampoo,Detergents,5,133.22,666.1,James
2025-06-15,Alexandria,Soda,Beverages,9,140.83,1267.47,Kathy
2025-04-08,Cairo,Beef,Food,4,24.47,97.88,Ian
2025-03-02,Tanta,Bleach,Detergents,9,136.63,1229.67,Jacqueline
2024-12-31,Tanta,Shampoo,Detergents,6,92.46,554.76,Julie
2025-01-16,Mansoura,Cheese,Food,6,76.28,457.68,Alexander
2025-03-26,Tanta,Bleach,Detergents,4,136.01,544.04,Travis
2025-04-11,Alexandria,Soap,Detergents,9,22.91,206.19,Norma
2025-04-17,Mansoura,Beef,Food,9,137.6,1238.3999999999999,Kathryn
2025-06-27,Tanta,Bleach,Detergents,4,143.74,574.96,Leslie
2025-03-17,Alexandria,Beef,Food,4,19.98,79.92,Thomas
2024-12-31,Tanta,Coffee,Beverages,7,114.96,804.7199999999999,Laura
2025-03-29,Cairo,Towels,Household,9,50.39,453.51,Derrick
2025-03-04,Tanta,Tea,Beverages,9,28.88,259.92,Yolanda
2025-03-20,Mansoura,Soap,Detergents,8,10.21,81.68,Danielle
2025-06-15,Alexandria,Tea,Beverages,9,61.46,553.14,Erin
2025-05-04,Alexandria,Pasta,Food,3,17.98,53.94,Stacie
2025-01-09,Mansoura,Plates,Household,4,71.39,285.56,Tanya
2025-05-12,Alexandria,Cups,Household,9,118.63,1067.67,Edwin
2025-02-03,Alexandria,Shampoo,Detergents,6,21.23,127.38,Lauren
2025-01-28,Alexandria,Chicken,Food,5,111.75,558.75,Andrew
2025-04-06,Alexandria,Towels,Household,5,93.7,468.5,Charles
2025-01-17,Cairo,Knives,Household,6,88.32,529.92,Laura
2025-04-04,Tanta,Coffee,Beverages,5,98.5,492.5,Christopher
2025-03-03,Alexandria,Water,Beverages,5,63.75,318.75,Valerie
2025-03-12,Tanta,Soap,Detergents,1,47.91,47.91,Joseph
2025-02-24,Alexandria,Soap,Detergents,6,81.12,486.72,Ashley
2025-06-17,Alexandria,Shampoo,Detergents,8,124.8,998.4,Catherine
2025-02-07,Alexandria,Tea,Beverages,6,45.09,270.54,Steven
2025-03-15,Tanta,Bleach,Detergents,4,21.58,86.32,Matthew
2025-05-09,Tanta,Bleach,Detergents,9,134.93,1214.3700000000001,Christopher
2025-05-24,Cairo,Tissue,Detergents,1,125.06,125.06,Jaclyn
2025-04-04,Mansoura,Soap,Detergents,5,125.49,627.4499999999999,Kristen
2025-04-29,Cairo,Knives,Household,6,134.65,807.9000000000001,James
2025-04-08,Mansoura,Beef,Food,2,17.58,35.16,Kevin
2025-03-14,Mansoura,Rice,Food,7,83.16,582.12,Thomas
2025-03-23,Cairo,Cups,Household,7,61.17,428.19,Todd
2025-05-05,Alexandria,Soap,Detergents,3,144.69,434.07,Crystal
2025-02-04,Mansoura,Tea,Beverages,8,115.37,922.96,Margaret
2025-04-15,Alexandria,Juice,Beverages,6,121.27,727.62,Rodney
2024-12-31,Tanta,Coffee,Beverages,5,114.54,572.7,Lisa
2025-04-27,Mansoura,Coffee,Beverages,5,82.5,412.5,Rebecca
2025-03-01,Tanta,Towels,Household,3,138.12,414.36,Jon
2025-01-04,Tanta,Water,Beverages,4,115.37,461.48,Kimberly
2025-04-28,Tanta,Tea,Beverages,7,109.17,764.19,Carl
2025-01-07,Alexandria,Tea,Beverages,7,17.5,122.5,Thomas
2025-03-07,Tanta,Cups,Household,1,135.96,135.96,Michael
2025-06-03,Mansoura,Cups,Household,6,86.91,521.46,Jonathan
2025-02-14,Tanta,Chicken,Food,8,88.77,710.16,Kelsey
2025-01-15,Alexandria,Coffee,Beverages,5,117.4,587.0,Maria
2025-02-01,Alexandria,Bleach,Detergents,1,63.75,63.75,Nicholas
2025-02-25,Mansoura,Chicken,Food,6,29.24,175.44,Sierra
2025-02-14,Mansoura,Cheese,Food,8,85.57,684.56,Brittany
2025-03-30,Alexandria,Cups,Household,5,146.09,730.45,Felicia
2025-02-10,Alexandria,Tea,Beverages,4,85.27,341.08,Alexander
2025-06-19,Tanta,Shampoo,Detergents,3,80.5,241.5,Joshua
2025-06-16,Cairo,Towels,Household,3,14.06,42.18,Timothy
2025-04-15,Tanta,Juice,Beverages,7,43.79,306.53,Lindsey
2025-03-31,Mansoura,Pasta,Food,2,29.6,59.2,James
2025-05-29,Tanta,Tissue,Detergents,7,87.04,609.2800000000001,Darren
2025-01-14,Alexandria,Soda,Beverages,7,83.73,586.11,Jessica
2025-03-16,Mansoura,Rice,Food,8,66.38,531.04,Samantha
2025-05-23,Mansoura,Pasta,Food,6,117.27,703.62,Jeffrey
2025-06-13,Cairo,Pasta,Food,9,149.07,1341.6299999999999,Heidi
2025-06-28,Alexandria,Shampoo,Detergents,5,11.15,55.75,John
2025-06-02,Mansoura,Pasta,Food,6,147.15,882.9000000000001,Russell
2025-05-10,Alexandria,Knives,Household,7,16.83,117.80999999999999,David
2025-04-26,Cairo,Plates,Household,1,47.06,47.06,Stephanie
2025-01-30,Tanta,Cheese,Food,5,17.62,88.10000000000001,Mike
2025-01-07,Tanta,Tea,Beverages,8,37.73,301.84,Jonathan
2024-12-30,Cairo,Chicken,Food,5,37.62,188.1,Leonard
2025-04-06,Cairo,Cups,Household,8,98.41,787.28,Charlotte
2025-05-18,Mansoura,Tissue,Detergents,8,67.99,543.92,Tammy
2025-02-19,Tanta,Beef,Food,7,129.7,907.8999999999999,Kimberly
2025-03-18,Alexandria,Plates,Household,6,147.27,883.6200000000001,Patricia
2025-05-24,Mansoura,Bleach,Detergents,9,63.16,568.4399999999999,William
2025-06-04,Tanta,Plates,Household,1,138.8,138.8,Rachel
2025-04-16,Mansoura,Tissue,Detergents,6,67.96,407.76,Elizabeth
2025-06-22,Mansoura,Beef,Food,1,133.1,133.1,Holly
2024-12-31,Cairo,Water,Beverages,9,84.97,764.73,Robert
2025-06-01,Alexandria,Knives,Household,6,62.53,375.18,Marc
2025-06-22,Mansoura,Beef,Food,4,112.47,449.88,Anthony
2025-03-07,Tanta,Knives,Household,3,11.15,33.45,Cassandra
2025-01-25,Alexandria,Tea,Beverages,9,60.81,547.29,Mark
2025-04-24,Cairo,Water,Beverages,1,128.79,128.79,Ashley
2025-03-01,Cairo,Juice,Beverages,4,120.82,483.28,Carlos
2025-01-17,Tanta,Water,Beverages,9,13.22,118.98,Matthew
2025-04-05,Tanta,Soda,Beverages,7,50.93,356.51,Ryan
2025-03-05,Cairo,Coffee,Beverages,2,124.75,249.5,Patrick
2025-03-19,Alexandria,Soda,Beverages,5,134.44,672.2,Craig
2025-01-21,Cairo,Water,Beverages,9,71.49,643.41,Jesse
2025-04-22,Tanta,Juice,Beverages,4,122.35,489.4,Ryan
2025-03-04,Cairo,Coffee,Beverages,3,16.96,50.88,Deanna
2025-05-07,Mansoura,Soap,Detergents,2,28.41,56.82,Jennifer
2025-05-31,Mansoura,Shampoo,Detergents,2,53.11,106.22,Kevin
2025-06-11,Tanta,Pasta,Food,8,115.56,924.48,Michelle
2025-06-19,Cairo,Tissue,Detergents,2,33.05,66.1,Laura
2025-01-21,Cairo,Water,Beverages,8,83.96,671.68,Wendy
2024-12-29,Alexandria,Rice,Food,3,142.0,426.0,Marie
2025-03-07,Cairo,Beef,Food,6,90.57,543.42,Julia
2025-01-09,Tanta,Tea,Beverages,8,33.94,271.52,Lonnie
2025-02-10,Mansoura,Water,Beverages,2,77.25,154.5,Isaac
2025-05-15,Alexandria,Soap,Detergents,7,63.95,447.65000000000003,Christopher
